From,To,weight
Kassiano J. Matteussi,Miguel G. Xavier,1
Henri Prade,Sebastian Link,1
Alessandro Moschitti,Daniele Bonadiman,1
Alessandro Moschitti,Kateryna Tymoshenko,1
Daniele Bonadiman,Kateryna Tymoshenko,1
Jisheng Wang,Madhu Shashanka,1
Jisheng Wang,Min-Yi Shen,1
Madhu Shashanka,Min-Yi Shen,1
Michael Bentley,Soumya Batra,1
Kenji Yamanishi,Kohei Miyaguchi,1
Alexandros Labrinidis,Angen Zheng,1
Alexandros Labrinidis,Jack Lange,1
Alexandros Labrinidis,Panos K. Chrysanthis,1
Angen Zheng,Jack Lange,1
Angen Zheng,Panos K. Chrysanthis,1
Jack Lange,Panos K. Chrysanthis,1
Qi Guo,Yang Song 0008,2
Guilherme de Castro Mendes Gomes,Marcos André Gonçalves,1
Guilherme de Castro Mendes Gomes,Mário S. Alvim,1
Guilherme de Castro Mendes Gomes,Rodrigo M. Silva,1
Marcos André Gonçalves,Mário S. Alvim,1
Marcos André Gonçalves,Rodrigo M. Silva,1
Mário S. Alvim,Rodrigo M. Silva,1
Chetan Bansal,Dhruv Mahajan 0001,1
Chetan Bansal,Johannes Gehrke,1
Chetan Bansal,S. Sathiya Keerthi,1
Chetan Bansal,Sundararajan Sellamanickam,1
Chetan Bansal,Suresh Parthasarathy,1
Chetan Bansal,Vishwajit Kolathur,1
Dhruv Mahajan 0001,Johannes Gehrke,1
Dhruv Mahajan 0001,S. Sathiya Keerthi,1
Dhruv Mahajan 0001,Sundararajan Sellamanickam,1
Dhruv Mahajan 0001,Suresh Parthasarathy,1
Dhruv Mahajan 0001,Vishwajit Kolathur,1
Johannes Gehrke,S. Sathiya Keerthi,1
Johannes Gehrke,Sundararajan Sellamanickam,1
Johannes Gehrke,Suresh Parthasarathy,1
Johannes Gehrke,Vishwajit Kolathur,1
S. Sathiya Keerthi,Sundararajan Sellamanickam,1
S. Sathiya Keerthi,Suresh Parthasarathy,1
S. Sathiya Keerthi,Vishwajit Kolathur,1
Sundararajan Sellamanickam,Suresh Parthasarathy,1
Sundararajan Sellamanickam,Vishwajit Kolathur,1
Suresh Parthasarathy,Vishwajit Kolathur,1
Abhishek Dubey,Aparna Oruganti,1
Abhishek Dubey,Fangzhou Sun,1
Abhishek Dubey,Hiba Baroud,1
Aparna Oruganti,Fangzhou Sun,1
Aparna Oruganti,Hiba Baroud,1
Fangzhou Sun,Hiba Baroud,1
Ken-ichi Kawarabayashi,Takanori Hayashi 0002,1
Ken-ichi Kawarabayashi,Takuya Akiba,1
Takanori Hayashi 0002,Takuya Akiba,1
Gerhard Weikum,Klaus Berberich,1
Gerhard Weikum,Patrick Ernst,1
Gerhard Weikum,Sarath Kumar Kondreddi,1
Gerhard Weikum,Srikanta J. Bedathur,1
Gerhard Weikum,Stephan Seufert,1
Klaus Berberich,Patrick Ernst,1
Klaus Berberich,Sarath Kumar Kondreddi,1
Klaus Berberich,Srikanta J. Bedathur,1
Klaus Berberich,Stephan Seufert,1
Patrick Ernst,Sarath Kumar Kondreddi,1
Patrick Ernst,Srikanta J. Bedathur,1
Patrick Ernst,Stephan Seufert,1
Sarath Kumar Kondreddi,Srikanta J. Bedathur,1
Sarath Kumar Kondreddi,Stephan Seufert,1
Srikanta J. Bedathur,Stephan Seufert,1
Jianpeng Xu,Jiayu Zhou,2
Jianpeng Xu,Lifeng Luo,1
Jianpeng Xu,Pang-Ning Tan,1
Jianpeng Xu,Xi Liu,1
Jiayu Zhou,Lifeng Luo,1
Jiayu Zhou,Pang-Ning Tan,1
Jiayu Zhou,Xi Liu,1
Lifeng Luo,Pang-Ning Tan,1
Lifeng Luo,Xi Liu,1
Pang-Ning Tan,Xi Liu,1
Fiana Raiber,Ido Guy,1
Fiana Raiber,Or Levi,1
Fiana Raiber,Oren Kurland,1
Ido Guy,Or Levi,1
Ido Guy,Oren Kurland,1
Or Levi,Oren Kurland,1
Anton Gulenko,Feng Liu,1
Anton Gulenko,Florian Schmidt 0006,1
Anton Gulenko,Marcel Wallschläger,1
Anton Gulenko,Odej Kao,1
Feng Liu,Florian Schmidt 0006,1
Feng Liu,Marcel Wallschläger,1
Feng Liu,Odej Kao,1
Florian Schmidt 0006,Marcel Wallschläger,1
Florian Schmidt 0006,Odej Kao,1
Marcel Wallschläger,Odej Kao,1
Adam Jatowt,Daisuke Kawai,1
Adam Jatowt,Katsumi Tanaka,3
Daisuke Kawai,Katsumi Tanaka,1
Jinjin Guo,Zhiguo Gong,1
Byron Choi,Jiaxin Jiang,1
Byron Choi,Peipei Yi,1
Byron Choi,Xiaohui Yu 0001,1
Byron Choi,Zhiwei Zhang,1
Jiaxin Jiang,Peipei Yi,1
Jiaxin Jiang,Xiaohui Yu 0001,1
Jiaxin Jiang,Zhiwei Zhang,1
Peipei Yi,Xiaohui Yu 0001,1
Peipei Yi,Zhiwei Zhang,1
Xiaohui Yu 0001,Zhiwei Zhang,1
Anitha Veeramani,Giuseppe Manai,1
Anitha Veeramani,Rajaraman Kanagasabai,1
Anitha Veeramani,Sangaralingam Kajanan,1
Anitha Veeramani,Shangfeng Hu,1
Giuseppe Manai,Rajaraman Kanagasabai,1
Giuseppe Manai,Sangaralingam Kajanan,1
Giuseppe Manai,Shangfeng Hu,1
Rajaraman Kanagasabai,Sangaralingam Kajanan,1
Rajaraman Kanagasabai,Shangfeng Hu,1
Sangaralingam Kajanan,Shangfeng Hu,1
ChengXiang Zhai,Parikshit Sondhi,1
ChengXiang Zhai,Shubhra Kanti Karmaker Santu,1
Parikshit Sondhi,Shubhra Kanti Karmaker Santu,1
Robert Prout,Xiangfeng Dai,1
Haofu Liao,Jiebo Luo,1
Haofu Liao,Tianran Hu,1
Haofu Liao,Yucheng Li,1
Jiebo Luo,Tianran Hu,5
Jiebo Luo,Yucheng Li,1
Tianran Hu,Yucheng Li,1
Adam M. Alessio,Johnny Ren,1
Adam M. Alessio,Maitham D. Naeemi,1
Adam M. Alessio,Nathan Hollcroft,1
Adam M. Alessio,Sohini Roychowdhury,1
Johnny Ren,Maitham D. Naeemi,1
Johnny Ren,Nathan Hollcroft,1
Johnny Ren,Sohini Roychowdhury,2
Maitham D. Naeemi,Nathan Hollcroft,1
Maitham D. Naeemi,Sohini Roychowdhury,1
Nathan Hollcroft,Sohini Roychowdhury,1
Pankush Kalgotra,Ramesh Sharda,1
Bonghee Hong,Chumsu Kim,1
Bonghee Hong,Seungwoo Jeon,1
Chumsu Kim,Jaegi Hong,1
Chumsu Kim,Seungwoo Jeon,1
Jaegi Hong,Seungwoo Jeon,1
Daniel Xavier de Sousa,Marcos André Gonçalves,1
Daniel Xavier de Sousa,Sérgio Daniel Canuto,1
Daniel Xavier de Sousa,Thierson Couto Rosa,1
Daniel Xavier de Sousa,Wellington Santos Martins,1
Marcos André Gonçalves,Sérgio Daniel Canuto,1
Marcos André Gonçalves,Thierson Couto Rosa,1
Marcos André Gonçalves,Wellington Santos Martins,1
Sérgio Daniel Canuto,Thierson Couto Rosa,1
Sérgio Daniel Canuto,Wellington Santos Martins,1
Thierson Couto Rosa,Wellington Santos Martins,1
Demetris Antoniades,George Pallis 0001,1
Demetris Antoniades,Hariton Efstathiades,1
Demetris Antoniades,Marios D. Dikaiakos,1
Demetris Antoniades,Robert-Jan Sips,1
Demetris Antoniades,Zoltán Szlávik,1
George Pallis 0001,Hariton Efstathiades,1
George Pallis 0001,Marios D. Dikaiakos,1
George Pallis 0001,Robert-Jan Sips,1
George Pallis 0001,Zoltán Szlávik,1
Hariton Efstathiades,Marios D. Dikaiakos,1
Hariton Efstathiades,Robert-Jan Sips,1
Hariton Efstathiades,Zoltán Szlávik,1
Marios D. Dikaiakos,Robert-Jan Sips,1
Marios D. Dikaiakos,Zoltán Szlávik,1
Robert-Jan Sips,Zoltán Szlávik,1
Haipeng Zeng,Huamin Qu,1
Haipeng Zeng,Jia Zeng,1
Haipeng Zeng,Lionel M. Ni,1
Haipeng Zeng,Mingxuan Yuan,1
Haipeng Zeng,Nan Cao,1
Haipeng Zeng,Wenchao Wu,1
Haipeng Zeng,Yixian Zheng,1
Huamin Qu,Jia Zeng,1
Huamin Qu,Lionel M. Ni,1
Huamin Qu,Mingxuan Yuan,1
Huamin Qu,Nan Cao,1
Huamin Qu,Wenchao Wu,1
Huamin Qu,Yixian Zheng,1
Jia Zeng,Lionel M. Ni,1
Jia Zeng,Mingxuan Yuan,3
Jia Zeng,Nan Cao,1
Jia Zeng,Wenchao Wu,1
Jia Zeng,Yixian Zheng,1
Lionel M. Ni,Mingxuan Yuan,1
Lionel M. Ni,Nan Cao,1
Lionel M. Ni,Wenchao Wu,1
Lionel M. Ni,Yixian Zheng,1
Mingxuan Yuan,Nan Cao,1
Mingxuan Yuan,Wenchao Wu,1
Mingxuan Yuan,Yixian Zheng,1
Nan Cao,Wenchao Wu,1
Nan Cao,Yixian Zheng,1
Wenchao Wu,Yixian Zheng,1
Behnam Hedayatnia,Ilkay Altintas,1
Behnam Hedayatnia,Jessica Block,1
Behnam Hedayatnia,Mai H. Nguyen,1
Behnam Hedayatnia,Mehrdad Yazdani,1
Ilkay Altintas,Jessica Block,1
Ilkay Altintas,Mai H. Nguyen,2
Ilkay Altintas,Mehrdad Yazdani,1
Jessica Block,Mai H. Nguyen,1
Jessica Block,Mehrdad Yazdani,1
Mai H. Nguyen,Mehrdad Yazdani,1
Paulo S. C. Alencar,Vijay Dipti Kumar,1
Hasan Sakir Bilge,Yerzhan Kerimbekov,1
Hiroki Kanezashi,Toyotaro Suzumura,1
Busra Mutlu,Erdogan Dogdu,1
Busra Mutlu,Kasim Oztoprak,1
Busra Mutlu,Merve Mutlu,1
Erdogan Dogdu,Kasim Oztoprak,1
Erdogan Dogdu,Merve Mutlu,1
Kasim Oztoprak,Merve Mutlu,1
Sagar V. Kamarthi,Srinivasan Radhakrishnan,2
Hirotaka Ogawa,Hitoshi Sato,1
Hirotaka Ogawa,Ryo Mizote,1
Hirotaka Ogawa,Satoshi Matsuoka,1
Hitoshi Sato,Ryo Mizote,1
Hitoshi Sato,Satoshi Matsuoka,1
Ryo Mizote,Satoshi Matsuoka,1
Daichi Imamori,Keishi Tajima,1
Bahador Nooraei,Daniel Kirsche,1
Bahador Nooraei,Derrick C. Spell,1
Bahador Nooraei,Jae Young Chung,1
Bahador Nooraei,Jarrell Waggoner,1
Bahador Nooraei,Kai-Chen Cheng,1
Bahador Nooraei,Ling-Yong Wang,1
Bahador Nooraei,Richard T. Shomer,1
Bahador Nooraei,Xiao-Han T. Zeng,1
Daniel Kirsche,Derrick C. Spell,1
Daniel Kirsche,Jae Young Chung,1
Daniel Kirsche,Jarrell Waggoner,1
Daniel Kirsche,Kai-Chen Cheng,1
Daniel Kirsche,Ling-Yong Wang,1
Daniel Kirsche,Richard T. Shomer,1
Daniel Kirsche,Xiao-Han T. Zeng,1
Derrick C. Spell,Jae Young Chung,1
Derrick C. Spell,Jarrell Waggoner,1
Derrick C. Spell,Kai-Chen Cheng,1
Derrick C. Spell,Ling-Yong Wang,1
Derrick C. Spell,Richard T. Shomer,1
Derrick C. Spell,Xiao-Han T. Zeng,1
Jae Young Chung,Jarrell Waggoner,1
Jae Young Chung,Kai-Chen Cheng,1
Jae Young Chung,Ling-Yong Wang,1
Jae Young Chung,Richard T. Shomer,1
Jae Young Chung,Xiao-Han T. Zeng,1
Jarrell Waggoner,Kai-Chen Cheng,1
Jarrell Waggoner,Ling-Yong Wang,1
Jarrell Waggoner,Richard T. Shomer,1
Jarrell Waggoner,Xiao-Han T. Zeng,1
Kai-Chen Cheng,Ling-Yong Wang,1
Kai-Chen Cheng,Richard T. Shomer,1
Kai-Chen Cheng,Xiao-Han T. Zeng,1
Ling-Yong Wang,Richard T. Shomer,1
Ling-Yong Wang,Xiao-Han T. Zeng,1
Richard T. Shomer,Xiao-Han T. Zeng,1
Christopher Leckie,Jinjun Chen,1
Christopher Leckie,Kotagiri Ramamohanarao,1
Christopher Leckie,Wanchun Dou,1
Christopher Leckie,Xuyun Zhang,1
Christopher Leckie,Zoran Salcic,1
Jinjun Chen,Kotagiri Ramamohanarao,1
Jinjun Chen,Wanchun Dou,1
Jinjun Chen,Xuyun Zhang,1
Jinjun Chen,Zoran Salcic,1
Kotagiri Ramamohanarao,Wanchun Dou,1
Kotagiri Ramamohanarao,Xuyun Zhang,1
Kotagiri Ramamohanarao,Zoran Salcic,1
Wanchun Dou,Xuyun Zhang,1
Wanchun Dou,Zoran Salcic,1
Xuyun Zhang,Zoran Salcic,1
Dell Zhang,Wendi Ji,1
Dell Zhang,Xiaoling Wang,1
Wendi Ji,Xiaoling Wang,1
Jihun Choi,Jonghem Youn,1
Jihun Choi,Sang-goo Lee,1
Jonghem Youn,Sang-goo Lee,1
Bogdan Cautis,Reynold Cheng,1
Bogdan Cautis,Yudian Zheng,1
Bogdan Cautis,Zhipeng Huang 0001,1
Reynold Cheng,Yudian Zheng,2
Reynold Cheng,Zhipeng Huang 0001,2
Yudian Zheng,Zhipeng Huang 0001,3
Nesreen K. Ahmed,Ryan A. Rossi,1
Nesreen K. Ahmed,Theodore L. Willke,1
Ryan A. Rossi,Theodore L. Willke,1
Benjamin Erb,Daniel Seybold,1
Benjamin Erb,Jörg Domaschka,1
Benjamin Erb,Nicolas Wagner,1
Daniel Seybold,Jörg Domaschka,1
Daniel Seybold,Nicolas Wagner,1
Jörg Domaschka,Nicolas Wagner,1
Azad Naik,Huzefa Rangwala,1
Abid Hussain,Anna Hennig,1
Abid Hussain,Anne-Sofie Amodt,1
Abid Hussain,Benjamin Flesch,2
Abid Hussain,Helene Mejer Nygardsmoen,1
Abid Hussain,Henrik Hernes,1
Abid Hussain,Peter Arenfeldt Larsen,1
Abid Hussain,Raghava Rao Mukkamala,3
Abid Hussain,Ravi Vatrapu,3
Anna Hennig,Anne-Sofie Amodt,1
Anna Hennig,Benjamin Flesch,1
Anna Hennig,Helene Mejer Nygardsmoen,1
Anna Hennig,Henrik Hernes,1
Anna Hennig,Peter Arenfeldt Larsen,1
Anna Hennig,Raghava Rao Mukkamala,1
Anna Hennig,Ravi Vatrapu,1
Anne-Sofie Amodt,Benjamin Flesch,1
Anne-Sofie Amodt,Helene Mejer Nygardsmoen,1
Anne-Sofie Amodt,Henrik Hernes,1
Anne-Sofie Amodt,Peter Arenfeldt Larsen,1
Anne-Sofie Amodt,Raghava Rao Mukkamala,1
Anne-Sofie Amodt,Ravi Vatrapu,1
Benjamin Flesch,Helene Mejer Nygardsmoen,1
Benjamin Flesch,Henrik Hernes,1
Benjamin Flesch,Peter Arenfeldt Larsen,1
Benjamin Flesch,Raghava Rao Mukkamala,2
Benjamin Flesch,Ravi Vatrapu,2
Helene Mejer Nygardsmoen,Henrik Hernes,1
Helene Mejer Nygardsmoen,Peter Arenfeldt Larsen,1
Helene Mejer Nygardsmoen,Raghava Rao Mukkamala,1
Helene Mejer Nygardsmoen,Ravi Vatrapu,1
Henrik Hernes,Peter Arenfeldt Larsen,1
Henrik Hernes,Raghava Rao Mukkamala,1
Henrik Hernes,Ravi Vatrapu,1
Peter Arenfeldt Larsen,Raghava Rao Mukkamala,1
Peter Arenfeldt Larsen,Ravi Vatrapu,1
Raghava Rao Mukkamala,Ravi Vatrapu,3
Ganesh Ramakrishnan,Mark James Carman,1
Ganesh Ramakrishnan,Ramakrishna B. Bairi,2
Mark James Carman,Ramakrishna B. Bairi,1
Joseph St. Amand,Jun Huan,1
Jason W. Woodworth,Mohsen Amini Salehi,1
Jason W. Woodworth,Vijay Raghavan 0001,1
Mohsen Amini Salehi,Vijay Raghavan 0001,1
Connor Jennings,Dazhong Wu,1
Connor Jennings,Janis P. Terpenny,1
Connor Jennings,Soundar R. T. Kumara,1
Dazhong Wu,Janis P. Terpenny,1
Dazhong Wu,Soundar R. T. Kumara,1
Janis P. Terpenny,Soundar R. T. Kumara,1
Mathias Coeckelbergs,Ruben Verborgh,1
Mathias Coeckelbergs,Seth van Hooland,1
Mathias Coeckelbergs,Simon Hengchen,1
Mathias Coeckelbergs,Thomas Steiner,1
Ruben Verborgh,Seth van Hooland,1
Ruben Verborgh,Simon Hengchen,1
Ruben Verborgh,Thomas Steiner,1
Seth van Hooland,Simon Hengchen,1
Seth van Hooland,Thomas Steiner,1
Simon Hengchen,Thomas Steiner,1
David Kimmey,Jin Soung Yoo,1
Fajie Yuan,Guibing Guo,1
Fajie Yuan,Haitao Yu 0003,1
Fajie Yuan,Joemon M. Jose,1
Fajie Yuan,Long Chen 0008,1
Fajie Yuan,Weinan Zhang 0001,1
Guibing Guo,Haitao Yu 0003,1
Guibing Guo,Joemon M. Jose,1
Guibing Guo,Long Chen 0008,1
Guibing Guo,Weinan Zhang 0001,1
Haitao Yu 0003,Joemon M. Jose,1
Haitao Yu 0003,Long Chen 0008,1
Haitao Yu 0003,Weinan Zhang 0001,1
Joemon M. Jose,Long Chen 0008,1
Joemon M. Jose,Weinan Zhang 0001,1
Long Chen 0008,Weinan Zhang 0001,1
Aki-Hiro Sato,Tsutomu Watanabe,1
Ankur Padia,Konstantinos Kalpakis,1
Ankur Padia,Tim Finin,1
Konstantinos Kalpakis,Tim Finin,1
Haruko Iwata,Shoji Hirano,2
Haruko Iwata,Shusaku Tsumoto,2
Shoji Hirano,Shusaku Tsumoto,2
Haiying Shen,Husnu S. Narman,1
Haiying Shen,Jinwei Liu,2
Husnu S. Narman,Jinwei Liu,1
Nagarajan Ranganathan,Santosh Aditham,1
Nagarajan Ranganathan,Srinivas Katkoori,1
Santosh Aditham,Srinivas Katkoori,1
Jeffrey S. Saltz,Sibel Yilmazel,1
Jeffrey S. Saltz,Özgür Yilmazel,1
Sibel Yilmazel,Özgür Yilmazel,1
Anuj Karpatne,Vipin Kumar,1
Anuj Karpatne,Xi C. Chen,1
Anuj Karpatne,Xiaowei Jia,1
Vipin Kumar,Xi C. Chen,1
Xi C. Chen,Xiaowei Jia,1
Changsung Kang,Dawei Yin,2
Changsung Kang,Hua Ouyang,2
Changsung Kang,Jiliang Tang,2
Changsung Kang,Yi Chang 0001,2
Changsung Kang,Yunlong He,1
Dawei Yin,Hua Ouyang,2
Dawei Yin,Jiliang Tang,3
Dawei Yin,Yi Chang 0001,3
Dawei Yin,Yunlong He,1
Hua Ouyang,Jiliang Tang,2
Hua Ouyang,Yi Chang 0001,2
Hua Ouyang,Yunlong He,1
Jiliang Tang,Yi Chang 0001,3
Jiliang Tang,Yunlong He,1
Yi Chang 0001,Yunlong He,2
Hua He,Jimmy J. Lin,1
Hua He,Jinfeng Rao,1
Jimmy J. Lin,Jinfeng Rao,1
Huan Liu 0001,Jundong Li,1
Huan Liu 0001,Kewei Cheng,1
Jundong Li,Kewei Cheng,1
Bin Dong 0002,Daniel F. Martin,1
Bin Dong 0002,Houjun Tang,1
Bin Dong 0002,Kesheng Wu,1
Bin Dong 0002,Nagiza F. Samatova,1
Bin Dong 0002,Scott Klasky,1
Bin Dong 0002,Stephen Ranshous,1
Bin Dong 0002,Surendra Byna,1
Bin Dong 0002,Wenzhao Zhang,1
Daniel F. Martin,Houjun Tang,1
Daniel F. Martin,Kesheng Wu,1
Daniel F. Martin,Nagiza F. Samatova,1
Daniel F. Martin,Scott Klasky,1
Daniel F. Martin,Stephen Ranshous,1
Daniel F. Martin,Surendra Byna,1
Daniel F. Martin,Wenzhao Zhang,1
Houjun Tang,Kesheng Wu,1
Houjun Tang,Nagiza F. Samatova,1
Houjun Tang,Scott Klasky,1
Houjun Tang,Stephen Ranshous,1
Houjun Tang,Surendra Byna,1
Houjun Tang,Wenzhao Zhang,1
Kesheng Wu,Nagiza F. Samatova,1
Kesheng Wu,Scott Klasky,1
Kesheng Wu,Stephen Ranshous,1
Kesheng Wu,Surendra Byna,1
Kesheng Wu,Wenzhao Zhang,1
Nagiza F. Samatova,Scott Klasky,1
Nagiza F. Samatova,Stephen Ranshous,1
Nagiza F. Samatova,Surendra Byna,1
Nagiza F. Samatova,Wenzhao Zhang,1
Scott Klasky,Stephen Ranshous,1
Scott Klasky,Surendra Byna,1
Scott Klasky,Wenzhao Zhang,1
Stephen Ranshous,Surendra Byna,1
Stephen Ranshous,Wenzhao Zhang,1
Surendra Byna,Wenzhao Zhang,1
Fernando Anglada Lores,Marco Cristo,1
Fernando Anglada Lores,Maria da Graça Campos Pimentel,1
Fernando Anglada Lores,Raíza Hanada,1
Marco Cristo,Maria da Graça Campos Pimentel,1
Marco Cristo,Raíza Hanada,1
Maria da Graça Campos Pimentel,Raíza Hanada,1
Alexander Graß,Christian Beecks,1
Ashfaq A. Khokhar,Diana J. Wilkie,1
Ashfaq A. Khokhar,Gail M. Keenan,1
Ashfaq A. Khokhar,Muhammad Kamran Lodhi,1
Ashfaq A. Khokhar,Rashid Ansari,1
Ashfaq A. Khokhar,Yingwei Yao,1
Diana J. Wilkie,Gail M. Keenan,1
Diana J. Wilkie,Muhammad Kamran Lodhi,1
Diana J. Wilkie,Rashid Ansari,1
Diana J. Wilkie,Yingwei Yao,1
Gail M. Keenan,Muhammad Kamran Lodhi,1
Gail M. Keenan,Rashid Ansari,1
Gail M. Keenan,Yingwei Yao,1
Muhammad Kamran Lodhi,Rashid Ansari,1
Muhammad Kamran Lodhi,Yingwei Yao,1
Rashid Ansari,Yingwei Yao,1
Faizan Javed,Janani Balaji,1
Faizan Javed,Mahmudur Rahman,1
Faizan Javed,Matt McNair,2
Faizan Javed,Wenjun Zhou,1
Faizan Javed,Yun Zhu,1
Janani Balaji,Mahmudur Rahman,1
Janani Balaji,Matt McNair,1
Janani Balaji,Wenjun Zhou,1
Janani Balaji,Yun Zhu,1
Mahmudur Rahman,Matt McNair,1
Mahmudur Rahman,Wenjun Zhou,1
Mahmudur Rahman,Yun Zhu,1
Matt McNair,Wenjun Zhou,1
Matt McNair,Yun Zhu,1
Wenjun Zhou,Yun Zhu,1
C. Edward Chow,Ethan M. Rudd,1
C. Edward Chow,Khudran Alzhrani,1
C. Edward Chow,Terrance E. Boult,1
Ethan M. Rudd,Khudran Alzhrani,1
Ethan M. Rudd,Terrance E. Boult,1
Khudran Alzhrani,Terrance E. Boult,1
Kaibo Wang,Meisam Fathi Salmi,1
Kaibo Wang,Rubao Lee,1
Kaibo Wang,Xiaodong Zhang 0001,1
Kaibo Wang,Yin Huai,1
Kaibo Wang,Yuan Yuan,1
Meisam Fathi Salmi,Rubao Lee,1
Meisam Fathi Salmi,Xiaodong Zhang 0001,1
Meisam Fathi Salmi,Yin Huai,1
Meisam Fathi Salmi,Yuan Yuan,1
Rubao Lee,Xiaodong Zhang 0001,1
Rubao Lee,Yin Huai,1
Rubao Lee,Yuan Yuan,1
Xiaodong Zhang 0001,Yin Huai,1
Xiaodong Zhang 0001,Yuan Yuan,1
Yin Huai,Yuan Yuan,1
Abid Hussain,Henrikke Hovda Larsen,1
Abid Hussain,Johanna Margareta Forsberg,1
Abid Hussain,Sigrid Viken Hemstad,1
Henrikke Hovda Larsen,Johanna Margareta Forsberg,1
Henrikke Hovda Larsen,Raghava Rao Mukkamala,1
Henrikke Hovda Larsen,Ravi Vatrapu,1
Henrikke Hovda Larsen,Sigrid Viken Hemstad,1
Johanna Margareta Forsberg,Raghava Rao Mukkamala,1
Johanna Margareta Forsberg,Ravi Vatrapu,1
Johanna Margareta Forsberg,Sigrid Viken Hemstad,1
Raghava Rao Mukkamala,Sigrid Viken Hemstad,1
Ravi Vatrapu,Sigrid Viken Hemstad,1
Manuel Shenavai,Meike Klettke,1
Manuel Shenavai,Stefanie Scherzinger,1
Manuel Shenavai,Uta Störl,1
Meike Klettke,Stefanie Scherzinger,1
Meike Klettke,Uta Störl,1
Stefanie Scherzinger,Uta Störl,1
Dietmar Schielke,Johannes Klaus Fichte,1
Dietmar Schielke,Kismet Ekinci,1
Dietmar Schielke,Matthias Uflacker,1
Dietmar Schielke,Matthieu-P. Schapranow,1
Dietmar Schielke,Murat Sariyar,1
Dietmar Schielke,Sebastian C. Semler,1
Dietmar Schielke,Thomas Zahn,1
Johannes Klaus Fichte,Kismet Ekinci,1
Johannes Klaus Fichte,Matthias Uflacker,1
Johannes Klaus Fichte,Matthieu-P. Schapranow,1
Johannes Klaus Fichte,Murat Sariyar,1
Johannes Klaus Fichte,Sebastian C. Semler,1
Johannes Klaus Fichte,Thomas Zahn,1
Kismet Ekinci,Matthias Uflacker,1
Kismet Ekinci,Matthieu-P. Schapranow,1
Kismet Ekinci,Murat Sariyar,1
Kismet Ekinci,Sebastian C. Semler,1
Kismet Ekinci,Thomas Zahn,1
Matthias Uflacker,Matthieu-P. Schapranow,1
Matthias Uflacker,Murat Sariyar,1
Matthias Uflacker,Sebastian C. Semler,1
Matthias Uflacker,Thomas Zahn,1
Matthieu-P. Schapranow,Murat Sariyar,1
Matthieu-P. Schapranow,Sebastian C. Semler,1
Matthieu-P. Schapranow,Thomas Zahn,1
Murat Sariyar,Sebastian C. Semler,1
Murat Sariyar,Thomas Zahn,1
Sebastian C. Semler,Thomas Zahn,1
Haiying Shen,Liuhua Chen,1
Katsuki Fujisawa,Naoya Maruyama,1
Katsuki Fujisawa,Satoshi Matsuoka,1
Katsuki Fujisawa,Toyotaro Suzumura,1
Koji Ueno,Naoya Maruyama,1
Koji Ueno,Satoshi Matsuoka,1
Koji Ueno,Toyotaro Suzumura,1
Naoya Maruyama,Satoshi Matsuoka,1
Naoya Maruyama,Toyotaro Suzumura,1
Satoshi Matsuoka,Toyotaro Suzumura,1
Ganesh Ramakrishnan,Raghavendra Udupa,1
Raghavendra Udupa,Ramakrishna B. Bairi,1
Uwe Jugel,Volker Markl,1
Uwe Jugel,Zbigniew Jerzak,1
Volker Markl,Zbigniew Jerzak,1
Jeremy Blackburn,Qin Lv,1
Jeremy Blackburn,Richard Han,1
Jeremy Blackburn,Shivakant Mishra,1
Qin Lv,Richard Han,1
Qin Lv,Shivakant Mishra,1
Richard Han,Shivakant Mishra,1
Ioannis Boutsis,Stathis Maroulis,1
Ioannis Boutsis,Vana Kalogeraki,1
Stathis Maroulis,Vana Kalogeraki,1
Joris van Rooij,Magnus Almgren,1
Joris van Rooij,Marina Papatriantafilou,1
Joris van Rooij,Olaf Landsiedel,1
Joris van Rooij,Viktor Botev,1
Joris van Rooij,Vincenzo Gulisano,1
Magnus Almgren,Marina Papatriantafilou,1
Magnus Almgren,Olaf Landsiedel,1
Magnus Almgren,Viktor Botev,1
Magnus Almgren,Vincenzo Gulisano,1
Marina Papatriantafilou,Olaf Landsiedel,1
Marina Papatriantafilou,Viktor Botev,1
Marina Papatriantafilou,Vincenzo Gulisano,1
Olaf Landsiedel,Viktor Botev,1
Olaf Landsiedel,Vincenzo Gulisano,1
Viktor Botev,Vincenzo Gulisano,1
Dimitrios Tsoumakos,Nectarios Koziris,2
Dimitrios Tsoumakos,Nikolaos Papailiou,2
Dimitrios Tsoumakos,Victor Giannakouris,2
Nectarios Koziris,Nikolaos Papailiou,2
Nectarios Koziris,Victor Giannakouris,2
Nikolaos Papailiou,Victor Giannakouris,2
Chung-Kuang Chou,Han-Ching Ou,1
Chung-Kuang Chou,Ming-Syan Chen,1
Han-Ching Ou,Ming-Syan Chen,1
Chang-Dong Wang,Jian-Huang Lai,1
Chang-Dong Wang,Yao-Ming Yang,1
Jian-Huang Lai,Yao-Ming Yang,1
Bin Xu,Darui Zhang,1
Bin Xu,Jasmine Wood,1
Darui Zhang,Jasmine Wood,1
Hao Zhang,Hong Cheng 0001,1
Hao Zhang,Jeffrey Xu Yu,1
Hao Zhang,Lu Qin,1
Hao Zhang,Yuanyuan Zhu,1
Hong Cheng 0001,Jeffrey Xu Yu,1
Hong Cheng 0001,Lu Qin,1
Hong Cheng 0001,Yuanyuan Zhu,1
Jeffrey Xu Yu,Lu Qin,1
