From,To,weight
Heng-Tze Cheng,Martin Zinkevich,1
Heng-Tze Cheng,Mustafa Ispir,2
Heng-Tze Cheng,Neoklis Polyzotis,1
Heng-Tze Cheng,Noah Fiedel,1
Heng-Tze Cheng,Salem Haykal,1
Heng-Tze Cheng,Steven Euijong Whang,1
Heng-Tze Cheng,Sudip Roy 0002,1
Heng-Tze Cheng,Sukriti Ramesh,1
Heng-Tze Cheng,Vihan Jain,1
Heng-Tze Cheng,Xin Zhang,1
Heng-Tze Cheng,Zakaria Haque,2
Jarek Wilkiewicz,Levent Koc 0001,1
Jarek Wilkiewicz,Lukasz Lew,1
Jarek Wilkiewicz,Martin Wicke,1
Jarek Wilkiewicz,Martin Zinkevich,1
Jarek Wilkiewicz,Mustafa Ispir,1
Jarek Wilkiewicz,Neoklis Polyzotis,1
Jarek Wilkiewicz,Noah Fiedel,1
Jarek Wilkiewicz,Salem Haykal,1
Jarek Wilkiewicz,Steven Euijong Whang,1
Jarek Wilkiewicz,Sudip Roy 0002,1
Jarek Wilkiewicz,Sukriti Ramesh,1
Jarek Wilkiewicz,Vihan Jain,1
Jarek Wilkiewicz,Xin Zhang,1
Jarek Wilkiewicz,Zakaria Haque,1
Levent Koc 0001,Lukasz Lew,1
Levent Koc 0001,Martin Wicke,1
Levent Koc 0001,Martin Zinkevich,1
Levent Koc 0001,Mustafa Ispir,1
Levent Koc 0001,Neoklis Polyzotis,1
Levent Koc 0001,Noah Fiedel,1
Levent Koc 0001,Salem Haykal,1
Levent Koc 0001,Steven Euijong Whang,1
Levent Koc 0001,Sudip Roy 0002,1
Levent Koc 0001,Sukriti Ramesh,1
Levent Koc 0001,Vihan Jain,1
Levent Koc 0001,Xin Zhang,1
Levent Koc 0001,Zakaria Haque,1
Lukasz Lew,Martin Wicke,1
Lukasz Lew,Martin Zinkevich,1
Lukasz Lew,Mustafa Ispir,1
Lukasz Lew,Neoklis Polyzotis,1
Lukasz Lew,Noah Fiedel,1
Lukasz Lew,Salem Haykal,1
Lukasz Lew,Steven Euijong Whang,1
Lukasz Lew,Sudip Roy 0002,1
Lukasz Lew,Sukriti Ramesh,1
Lukasz Lew,Vihan Jain,1
Lukasz Lew,Xin Zhang,1
Lukasz Lew,Zakaria Haque,1
Martin Wicke,Martin Zinkevich,1
Martin Wicke,Mustafa Ispir,2
Martin Wicke,Neoklis Polyzotis,1
Martin Wicke,Noah Fiedel,1
Martin Wicke,Salem Haykal,1
Martin Wicke,Steven Euijong Whang,1
Martin Wicke,Sudip Roy 0002,1
Martin Wicke,Sukriti Ramesh,1
Martin Wicke,Vihan Jain,1
Martin Wicke,Xin Zhang,1
Martin Wicke,Zakaria Haque,2
Martin Zinkevich,Mustafa Ispir,1
Martin Zinkevich,Neoklis Polyzotis,1
Martin Zinkevich,Noah Fiedel,1
Martin Zinkevich,Salem Haykal,1
Martin Zinkevich,Steven Euijong Whang,1
Martin Zinkevich,Sudip Roy 0002,1
Martin Zinkevich,Sukriti Ramesh,1
Martin Zinkevich,Vihan Jain,1
Martin Zinkevich,Xin Zhang,1
Martin Zinkevich,Zakaria Haque,1
Mustafa Ispir,Neoklis Polyzotis,1
Mustafa Ispir,Noah Fiedel,1
Mustafa Ispir,Salem Haykal,1
Mustafa Ispir,Steven Euijong Whang,1
Mustafa Ispir,Sudip Roy 0002,1
Mustafa Ispir,Sukriti Ramesh,1
Mustafa Ispir,Vihan Jain,1
Mustafa Ispir,Xin Zhang,1
Mustafa Ispir,Zakaria Haque,2
Neoklis Polyzotis,Noah Fiedel,1
Neoklis Polyzotis,Salem Haykal,1
Neoklis Polyzotis,Steven Euijong Whang,1
Neoklis Polyzotis,Sudip Roy 0002,1
Neoklis Polyzotis,Sukriti Ramesh,1
Neoklis Polyzotis,Vihan Jain,1
Neoklis Polyzotis,Xin Zhang,1
Neoklis Polyzotis,Zakaria Haque,1
Noah Fiedel,Salem Haykal,1
Noah Fiedel,Steven Euijong Whang,1
Noah Fiedel,Sudip Roy 0002,1
Noah Fiedel,Sukriti Ramesh,1
Noah Fiedel,Vihan Jain,1
Noah Fiedel,Xin Zhang,1
Noah Fiedel,Zakaria Haque,1
Salem Haykal,Steven Euijong Whang,1
Salem Haykal,Sudip Roy 0002,1
Salem Haykal,Sukriti Ramesh,1
Salem Haykal,Vihan Jain,1
Salem Haykal,Xin Zhang,1
Salem Haykal,Zakaria Haque,1
Steven Euijong Whang,Sudip Roy 0002,1
Steven Euijong Whang,Sukriti Ramesh,1
Steven Euijong Whang,Vihan Jain,1
Steven Euijong Whang,Xin Zhang,1
Steven Euijong Whang,Zakaria Haque,1
Sudip Roy 0002,Sukriti Ramesh,1
Sudip Roy 0002,Vihan Jain,1
Sudip Roy 0002,Xin Zhang,1
Sudip Roy 0002,Zakaria Haque,1
Sukriti Ramesh,Vihan Jain,1
Sukriti Ramesh,Xin Zhang,1
Sukriti Ramesh,Zakaria Haque,1
Vihan Jain,Xin Zhang,1
Vihan Jain,Zakaria Haque,1
Xin Zhang,Zakaria Haque,1
Amarnath Gupta,Charles McKay,1
Amarnath Gupta,Subhasis Dasgupta,1
Charles McKay,Subhasis Dasgupta,1
Fenglong Ma,Jing Gao 0004,2
Fenglong Ma,Jing Zhou,1
Fenglong Ma,Quanzeng You,1
Fenglong Ma,Radha Chitta,1
Fenglong Ma,Tong Sun,1
Jing Gao 0004,Jing Zhou,1
Jing Gao 0004,Quanzeng You,1
Jing Gao 0004,Radha Chitta,1
Jing Gao 0004,Tong Sun,1
Jing Zhou,Quanzeng You,1
Jing Zhou,Radha Chitta,1
Jing Zhou,Tong Sun,1
Quanzeng You,Radha Chitta,1
Quanzeng You,Tong Sun,1
Radha Chitta,Tong Sun,1
Austin R. Benson,David F. Gleich,1
Austin R. Benson,Hao Yin,1
Austin R. Benson,Jure Leskovec,1
David F. Gleich,Hao Yin,1
David F. Gleich,Jure Leskovec,1
Hao Yin,Jure Leskovec,1
Melih Abdulhayoglu,Shifu Hou,1
Melih Abdulhayoglu,Yanfang Ye,1
Melih Abdulhayoglu,Yangqiu Song,1
Shifu Hou,Yanfang Ye,1
Shifu Hou,Yangqiu Song,1
Yanfang Ye,Yangqiu Song,1
Eric Torunski,M. Omair Shafiq,1
Jiun-Long Huang,Wen-Chih Peng,1
Jiun-Long Huang,Wen-Yuan Zhu,1
Jiun-Long Huang,Wen-Yueh Shih,1
Jiun-Long Huang,Ying-Hsuan Lee,1
Wen-Chih Peng,Wen-Yuan Zhu,1
Wen-Chih Peng,Wen-Yueh Shih,1
Wen-Chih Peng,Ying-Hsuan Lee,1
Wen-Yuan Zhu,Wen-Yueh Shih,1
Wen-Yuan Zhu,Ying-Hsuan Lee,1
Wen-Yueh Shih,Ying-Hsuan Lee,1
Daniel Yue Zhang,Dong Wang 0002,2
Daniel Yue Zhang,Hao Zheng,1
Daniel Yue Zhang,Qi Li 0016,1
Daniel Yue Zhang,Xin Mu,1
Daniel Yue Zhang,Yang Zhang 0031,2
Dong Wang 0002,Hao Zheng,1
Dong Wang 0002,Qi Li 0016,1
Dong Wang 0002,Xin Mu,1
Dong Wang 0002,Yang Zhang 0031,2
Hao Zheng,Qi Li 0016,1
Hao Zheng,Xin Mu,1
Hao Zheng,Yang Zhang 0031,1
Qi Li 0016,Xin Mu,1
Qi Li 0016,Yang Zhang 0031,1
Xin Mu,Yang Zhang 0031,1
Ann B. Ragin,Bokai Cao,1
Ann B. Ragin,Chun-Ta Lu,2
Ann B. Ragin,Lifang He 0001,2
Ann B. Ragin,Philip S. Yu,2
Ann B. Ragin,Shen Wang 0005,1
Bokai Cao,Chun-Ta Lu,2
Bokai Cao,Lifang He 0001,1
Bokai Cao,Philip S. Yu,6
Bokai Cao,Shen Wang 0005,1
Chun-Ta Lu,Lifang He 0001,2
Chun-Ta Lu,Philip S. Yu,4
Chun-Ta Lu,Shen Wang 0005,1
Lifang He 0001,Philip S. Yu,6
Lifang He 0001,Shen Wang 0005,1
Philip S. Yu,Shen Wang 0005,1
Jianfeng Gao,Po-Sen Huang,1
Jianfeng Gao,Weizhu Chen,1
Jianfeng Gao,Yelong Shen,2
Po-Sen Huang,Weizhu Chen,1
Po-Sen Huang,Yelong Shen,1
Weizhu Chen,Yelong Shen,1
Dimitar Misev,Eric Hirschorn,1
Dimitar Misev,Joan Masó-Pau,1
Dimitar Misev,Peter Baumann 0001,1
Dimitar Misev,Vlad Merticariu,1
Eric Hirschorn,Joan Masó-Pau,1
Eric Hirschorn,Peter Baumann 0001,1
Eric Hirschorn,Vlad Merticariu,1
Joan Masó-Pau,Peter Baumann 0001,1
Joan Masó-Pau,Vlad Merticariu,1
Peter Baumann 0001,Vlad Merticariu,1
Alexander Herzog,Amy W. Apon,1
Alexander Herzog,André Luckow,1
Alexander Herzog,Christopher Gropp,1
Alexander Herzog,Ramu Nerella,1
Alexander Herzog,Yuheng Du,2
Amy W. Apon,André Luckow,1
Amy W. Apon,Christopher Gropp,1
Amy W. Apon,Ramu Nerella,1
Amy W. Apon,Yuheng Du,1
André Luckow,Christopher Gropp,1
André Luckow,Ramu Nerella,1
André Luckow,Yuheng Du,1
Christopher Gropp,Ramu Nerella,1
Christopher Gropp,Yuheng Du,1
Ramu Nerella,Yuheng Du,1
Andrew Potter,Brendan Kitts,1
Andrew Potter,Ethan Thornburg,1
Andrew Potter,Garrett Badeau,1
Andrew Potter,Ishadutta Yadav,1
Andrew Potter,Michael Krishnan,1
Andrew Potter,Satyanarayana Reddy Janga,1
Andrew Potter,Sergey Tolkachov,1
Andrew Potter,Yongbo Zeng,1
Brendan Kitts,Ethan Thornburg,1
Brendan Kitts,Garrett Badeau,1
Brendan Kitts,Ishadutta Yadav,1
Brendan Kitts,Michael Krishnan,1
Brendan Kitts,Satyanarayana Reddy Janga,1
Brendan Kitts,Sergey Tolkachov,1
Brendan Kitts,Yongbo Zeng,1
Ethan Thornburg,Garrett Badeau,1
Ethan Thornburg,Ishadutta Yadav,1
Ethan Thornburg,Michael Krishnan,1
Ethan Thornburg,Satyanarayana Reddy Janga,1
Ethan Thornburg,Sergey Tolkachov,1
Ethan Thornburg,Yongbo Zeng,1
Garrett Badeau,Ishadutta Yadav,1
Garrett Badeau,Michael Krishnan,1
Garrett Badeau,Satyanarayana Reddy Janga,1
Garrett Badeau,Sergey Tolkachov,1
Garrett Badeau,Yongbo Zeng,1
Ishadutta Yadav,Michael Krishnan,1
Ishadutta Yadav,Satyanarayana Reddy Janga,1
Ishadutta Yadav,Sergey Tolkachov,1
Ishadutta Yadav,Yongbo Zeng,1
Michael Krishnan,Satyanarayana Reddy Janga,1
Michael Krishnan,Sergey Tolkachov,1
Michael Krishnan,Yongbo Zeng,1
Satyanarayana Reddy Janga,Sergey Tolkachov,1
Satyanarayana Reddy Janga,Yongbo Zeng,1
Sergey Tolkachov,Yongbo Zeng,1
Hiroki Arimura,Junpei Komiyama,1
Hiroki Arimura,Masakazu Ishihata,1
Hiroki Arimura,Shin-ichi Minato,1
Hiroki Arimura,Takashi Nishibayashi,1
Junpei Komiyama,Masakazu Ishihata,1
Junpei Komiyama,Shin-ichi Minato,1
Junpei Komiyama,Takashi Nishibayashi,1
Masakazu Ishihata,Shin-ichi Minato,1
Masakazu Ishihata,Takashi Nishibayashi,1
Shin-ichi Minato,Takashi Nishibayashi,1
Dheeraj Kumar,Satish V. Ukkusuri,1
Dheeraj Kumar,Wenbo Zhang,1
Satish V. Ukkusuri,Wenbo Zhang,1
Alessandro Epasto,Renato Paes Leme,1
Alessandro Epasto,Silvio Lattanzi,2
Renato Paes Leme,Silvio Lattanzi,1
Ehud Gudes,Jeffrey D. Ullman,1
Ehud Gudes,Philip Derbeko,1
Ehud Gudes,Shlomi Dolev,1
Jeffrey D. Ullman,Philip Derbeko,1
Jeffrey D. Ullman,Shlomi Dolev,1
Philip Derbeko,Shlomi Dolev,1
Keng-hao Chang,Ruofei Zhang,1
Keng-hao Chang,Zi Yin,1
Ruofei Zhang,Zi Yin,1
Chih-Ya Shen,De-Nian Yang,1
Chih-Ya Shen,Hong-Han Shuai,1
Chih-Ya Shen,Liang-Hao Huang,1
Chih-Ya Shen,Ming-Syan Chen,1
Chih-Ya Shen,Wang-Chien Lee,1
De-Nian Yang,Hong-Han Shuai,1
De-Nian Yang,Liang-Hao Huang,1
De-Nian Yang,Ming-Syan Chen,1
De-Nian Yang,Wang-Chien Lee,1
Hong-Han Shuai,Liang-Hao Huang,1
Hong-Han Shuai,Ming-Syan Chen,1
Hong-Han Shuai,Wang-Chien Lee,1
Liang-Hao Huang,Ming-Syan Chen,1
Liang-Hao Huang,Wang-Chien Lee,1
Ming-Syan Chen,Wang-Chien Lee,1
Alex Delis,Alexandros Ntoulas,2
Alex Delis,Panagiotis Liakos,2
Alexandros Ntoulas,Panagiotis Liakos,2
Avi Feller,Aziz Huq,1
Avi Feller,Emma Pierson,1
Avi Feller,Sam Corbett-Davies,1
Avi Feller,Sharad Goel,1
Aziz Huq,Emma Pierson,1
Aziz Huq,Sam Corbett-Davies,1
Aziz Huq,Sharad Goel,1
Emma Pierson,Sam Corbett-Davies,1
Emma Pierson,Sharad Goel,1
Sam Corbett-Davies,Sharad Goel,1
Doina Caragea,Jordan DeLoach,1
Dik Lun Lee,Huan Zhao,1
Dik Lun Lee,Jianda Li,1
Dik Lun Lee,Quanming Yao,1
Dik Lun Lee,Yangqiu Song,1
Huan Zhao,Jianda Li,1
Huan Zhao,Quanming Yao,1
Huan Zhao,Yangqiu Song,1
Jianda Li,Quanming Yao,1
Jianda Li,Yangqiu Song,1
Quanming Yao,Yangqiu Song,1
Ricardo Baeza-Yates,Zeinab Liaghat,1
Hui Xiong 0001,Jingci Ming,2
Hui Xiong 0001,Junming Liu,2
Hui Xiong 0001,Leilei Sun,3
Hui Xiong 0001,Yanjie Fu,2
Hui Xiong 0001,Yong Ren,1
Jingci Ming,Junming Liu,2
Jingci Ming,Leilei Sun,2
Jingci Ming,Yanjie Fu,1
Jingci Ming,Yong Ren,1
Junming Liu,Leilei Sun,2
Junming Liu,Yanjie Fu,1
Junming Liu,Yong Ren,1
Leilei Sun,Yanjie Fu,1
Leilei Sun,Yong Ren,1
Yanjie Fu,Yong Ren,1
Hiroyuki Kitagawa,Salman Ahmed Shaikh,2
Eirini Ntoutsi,Vasileios Iosifidis,1
Amr Ahmed,Daniel Silva,1
Amr Ahmed,James Long,1
Amr Ahmed,Yuan Wang,1
Daniel Silva,James Long,1
Daniel Silva,Yuan Wang,1
James Long,Yuan Wang,1
Alexander G. Ororbia II,C. Lee Giles,1
Alexander G. Ororbia II,Kaixuan Zhang,1
Alexander G. Ororbia II,Qinglong Wang,1
Alexander G. Ororbia II,Wenbo Guo 0002,1
Alexander G. Ororbia II,Xinyu Xing,1
Alexander G. Ororbia II,Xue Liu 0001,1
C. Lee Giles,Kaixuan Zhang,1
C. Lee Giles,Qinglong Wang,1
C. Lee Giles,Wenbo Guo 0002,1
C. Lee Giles,Xinyu Xing,1
C. Lee Giles,Xue Liu 0001,1
Kaixuan Zhang,Qinglong Wang,1
Kaixuan Zhang,Wenbo Guo 0002,1
Kaixuan Zhang,Xinyu Xing,1
Kaixuan Zhang,Xue Liu 0001,1
Qinglong Wang,Wenbo Guo 0002,1
Qinglong Wang,Xinyu Xing,1
Qinglong Wang,Xue Liu 0001,1
Wenbo Guo 0002,Xinyu Xing,1
Wenbo Guo 0002,Xue Liu 0001,1
Xinyu Xing,Xue Liu 0001,1
Alessandra Russo,Dinesh C. Verma,1
Alessandra Russo,Elisa Bertino,1
Alessandra Russo,Geeth de Mel,1
Alessandra Russo,Seraphin B. Calo,1
Dinesh C. Verma,Elisa Bertino,1
Dinesh C. Verma,Geeth de Mel,2
Dinesh C. Verma,Seraphin B. Calo,2
Elisa Bertino,Geeth de Mel,1
Elisa Bertino,Seraphin B. Calo,2
Geeth de Mel,Seraphin B. Calo,1
David E. Irwin 0001,Dong Chen 0010,1
Athina Markopoulou,Bálint Tillman,1
Athina Markopoulou,Carter T. Butts,1
Athina Markopoulou,Minas Gjoka,1
Bálint Tillman,Carter T. Butts,1
Bálint Tillman,Minas Gjoka,1
Carter T. Butts,Minas Gjoka,1
Conglei Shi,Hanghang Tong,1
Conglei Shi,Liangyue Li,1
Conglei Shi,Nan Cao,1
Conglei Shi,Norbou Buchler,1
Conglei Shi,Yong Wang 0021,1
Hanghang Tong,Liangyue Li,1
Hanghang Tong,Nan Cao,3
Hanghang Tong,Norbou Buchler,1
Hanghang Tong,Yong Wang 0021,1
Liangyue Li,Nan Cao,1
Liangyue Li,Norbou Buchler,1
Liangyue Li,Yong Wang 0021,1
Nan Cao,Norbou Buchler,1
Nan Cao,Yong Wang 0021,1
Norbou Buchler,Yong Wang 0021,1
Gilbert Hendry,Natalia Ponomareva,1
Gilbert Hendry,Salem Haykal,1
Gilbert Hendry,Soroush Radpour,1
Gilbert Hendry,Thomas Colthurst,1
Natalia Ponomareva,Salem Haykal,1
Natalia Ponomareva,Soroush Radpour,1
Natalia Ponomareva,Thomas Colthurst,1
Salem Haykal,Soroush Radpour,1
Salem Haykal,Thomas Colthurst,1
Soroush Radpour,Thomas Colthurst,1
Arda Antikacioglu,R. Ravi 0001,1
Alessio Signorini,David C. Kale,1
Alessio Signorini,Luca Foschini,1
Alessio Signorini,Tom Quisel,1
David C. Kale,Luca Foschini,1
David C. Kale,Tom Quisel,1
Luca Foschini,Tom Quisel,1
Koji Eguchi,Shotaro Ito,1
Chong Zhou,Randy C. Paffenroth,1
Arnon Jirakittayakorn,Kulsawasd Jitkajornwanich,1
Arnon Jirakittayakorn,Peerapon Vateekul,1
Arnon Jirakittayakorn,Siam Lawawirojwong,1
Arnon Jirakittayakorn,Siwapon Srisonphan,1
Arnon Jirakittayakorn,Teeranai Kormongkolkul,1
Arnon Jirakittayakorn,Upa Gupta,1
Kulsawasd Jitkajornwanich,Peerapon Vateekul,2
Kulsawasd Jitkajornwanich,Siam Lawawirojwong,2
Kulsawasd Jitkajornwanich,Siwapon Srisonphan,2
Kulsawasd Jitkajornwanich,Teeranai Kormongkolkul,1
Kulsawasd Jitkajornwanich,Upa Gupta,1
Peerapon Vateekul,Siam Lawawirojwong,2
Peerapon Vateekul,Siwapon Srisonphan,2
Peerapon Vateekul,Teeranai Kormongkolkul,1
Peerapon Vateekul,Upa Gupta,1
Siam Lawawirojwong,Siwapon Srisonphan,2
Siam Lawawirojwong,Teeranai Kormongkolkul,1
Siam Lawawirojwong,Upa Gupta,1
Siwapon Srisonphan,Teeranai Kormongkolkul,1
Siwapon Srisonphan,Upa Gupta,1
Teeranai Kormongkolkul,Upa Gupta,1
Alejandro de la Vega,Quinten McNamara,1
Alejandro de la Vega,Tal Yarkoni,1
Quinten McNamara,Tal Yarkoni,1
Moloud Shahbazi,Shouq Sadah,1
Moloud Shahbazi,Vagelis Hristidis,1
Shouq Sadah,Vagelis Hristidis,1
Guohong Cao,Lance M. Kaplan,1
Guohong Cao,Liang Ma,1
Lance M. Kaplan,Liang Ma,1
Aasish Pappu,Courtney Napoles,1
Aasish Pappu,Joel R. Tetreault,1
Courtney Napoles,Joel R. Tetreault,1
He Yan,Jennifer Yates,1
He Yan,Sarat C. Puthenpura,1
He Yan,Sastry Isukapalli,1
He Yan,Shobha Venkataraman,1
He Yan,Supratim Deb,1
He Yan,Zihui Ge,1
Jennifer Yates,Sarat C. Puthenpura,1
Jennifer Yates,Sastry Isukapalli,1
Jennifer Yates,Shobha Venkataraman,1
Jennifer Yates,Supratim Deb,1
Jennifer Yates,Zihui Ge,1
Sarat C. Puthenpura,Sastry Isukapalli,1
Sarat C. Puthenpura,Shobha Venkataraman,1
Sarat C. Puthenpura,Supratim Deb,1
Sarat C. Puthenpura,Zihui Ge,1
Sastry Isukapalli,Shobha Venkataraman,1
Sastry Isukapalli,Supratim Deb,1
Sastry Isukapalli,Zihui Ge,1
Shobha Venkataraman,Supratim Deb,1
Shobha Venkataraman,Zihui Ge,1
Supratim Deb,Zihui Ge,1
Gang Huang 0001,Ning Wang,1
Gang Huang 0001,Qiaozhu Mei,1
Gang Huang 0001,Wei Ai,1
Gang Huang 0001,Xuan Lu,1
Gang Huang 0001,Xuanzhe Liu,1
Ning Wang,Qiaozhu Mei,1
Ning Wang,Wei Ai,1
Ning Wang,Xuan Lu,1
Ning Wang,Xuanzhe Liu,1
Qiaozhu Mei,Wei Ai,1
Qiaozhu Mei,Xuan Lu,1
Qiaozhu Mei,Xuanzhe Liu,1
Wei Ai,Xuan Lu,1
Wei Ai,Xuanzhe Liu,1
Xuan Lu,Xuanzhe Liu,1
Adrian Albert,Jasleen Kaur,1
Adrian Albert,Marta C. González,1
Jasleen Kaur,Marta C. González,1
Claudia Plant,Samuel Maurus,1
Chetan Gupta 0001,Hsiu-Khuern Tang,1
Chetan Gupta 0001,Kosta Ristovski,1
Chetan Gupta 0001,Kunihiko Harada,1
Hsiu-Khuern Tang,Kosta Ristovski,1
Hsiu-Khuern Tang,Kunihiko Harada,1
Kosta Ristovski,Kunihiko Harada,1
Hongxia Yang,Jingrui He,1
Hongxia Yang,Yada Zhu,1
Jingrui He,Yada Zhu,1
Hakbeom Jang,Jae W. Lee,1
Hakbeom Jang,Jaeyoung Jang,1
Hakbeom Jang,Jonghyun Bae,1
Hakbeom Jang,Joo Young Hwang,1
Hakbeom Jang,Jun Heo 0001,1
Hakbeom Jang,Sangyeun Cho,1
Hakbeom Jang,Wenjing Jin,1
Jae W. Lee,Jaeyoung Jang,1
Jae W. Lee,Jonghyun Bae,1
Jae W. Lee,Joo Young Hwang,1
Jae W. Lee,Jun Heo 0001,1
Jae W. Lee,Sangyeun Cho,1
Jae W. Lee,Wenjing Jin,1
Jaeyoung Jang,Jonghyun Bae,1
Jaeyoung Jang,Joo Young Hwang,1
Jaeyoung Jang,Jun Heo 0001,1
Jaeyoung Jang,Sangyeun Cho,1
Jaeyoung Jang,Wenjing Jin,1
Jonghyun Bae,Joo Young Hwang,1
Jonghyun Bae,Jun Heo 0001,1
Jonghyun Bae,Sangyeun Cho,1
Jonghyun Bae,Wenjing Jin,1
Joo Young Hwang,Jun Heo 0001,1
Joo Young Hwang,Sangyeun Cho,1
Joo Young Hwang,Wenjing Jin,1
Jun Heo 0001,Sangyeun Cho,1
Jun Heo 0001,Wenjing Jin,1
Sangyeun Cho,Wenjing Jin,1
Alex D. Leow,Andrea Piscitello,1
Alex D. Leow,Bokai Cao,1
Alex D. Leow,Chenwei Zhang,1
Alex D. Leow,John Zulueta,1
Alex D. Leow,Kelly Ryan,1
Alex D. Leow,Lei Zheng 0001,1
Alex D. Leow,Olu Ajilore,1
Alex D. Leow,Philip S. Yu,2
Andrea Piscitello,Bokai Cao,1
Andrea Piscitello,Chenwei Zhang,1
Andrea Piscitello,John Zulueta,1
Andrea Piscitello,Kelly Ryan,1
Andrea Piscitello,Lei Zheng 0001,1
Andrea Piscitello,Olu Ajilore,1
Andrea Piscitello,Philip S. Yu,1
Bokai Cao,Chenwei Zhang,1
Bokai Cao,John Zulueta,1
Bokai Cao,Kelly Ryan,1
Bokai Cao,Lei Zheng 0001,2
Bokai Cao,Olu Ajilore,1
Chenwei Zhang,John Zulueta,1
Chenwei Zhang,Kelly Ryan,1
Chenwei Zhang,Lei Zheng 0001,1
Chenwei Zhang,Olu Ajilore,1
Chenwei Zhang,Philip S. Yu,3
John Zulueta,Kelly Ryan,1
John Zulueta,Lei Zheng 0001,1
John Zulueta,Olu Ajilore,1
John Zulueta,Philip S. Yu,1
Kelly Ryan,Lei Zheng 0001,1
Kelly Ryan,Olu Ajilore,1
Kelly Ryan,Philip S. Yu,1
Lei Zheng 0001,Olu Ajilore,1
Lei Zheng 0001,Philip S. Yu,2
Olu Ajilore,Philip S. Yu,1
Qirong Ho,Sinno Jialin Pan,1
Qirong Ho,Sulin Liu,1
Sinno Jialin Pan,Sulin Liu,1
Guanjie Zheng,Susan L. Brantley,1
Guanjie Zheng,Thomas Lauvaux,1
Guanjie Zheng,Zhenhui Li,1
Susan L. Brantley,Thomas Lauvaux,1
Susan L. Brantley,Zhenhui Li,1
Thomas Lauvaux,Zhenhui Li,1
Abdel-Ouahab Boudraa,Christophe Claramunt,1
Abdel-Ouahab Boudraa,Iwao Fujino,1
Christophe Claramunt,Iwao Fujino,1
David Hallac,Jure Leskovec,2
David Hallac,Sagar Vare,1
David Hallac,Stephen P. Boyd,2
Jure Leskovec,Sagar Vare,1
Jure Leskovec,Stephen P. Boyd,2
Sagar Vare,Stephen P. Boyd,1
Brent J. Hecht,Connor McMahon,1
Brent J. Hecht,Isaac L. Johnson,1
Connor McMahon,Isaac L. Johnson,1
Giorgia Di Tommaso,Giovanni Stilo,1
Giorgia Di Tommaso,Paola Velardi,1
Giovanni Stilo,Paola Velardi,1
Daniel Miranda,David Goldberg 0001,1
Daniel Miranda,Ishita K. Khan,1
Daniel Miranda,Prathyusha Senthil Kumar,1
David Goldberg 0001,Ishita K. Khan,1
David Goldberg 0001,Prathyusha Senthil Kumar,1
Ishita K. Khan,Prathyusha Senthil Kumar,1
Tang Venkat Rangan,Xin Xu Lei,1
Corey A. Harper,Darin McBeath,1
Corey A. Harper,Helena F. Deus,1
Corey A. Harper,Ron Daniel Jr.,1
Darin McBeath,Helena F. Deus,1
Darin McBeath,Ron Daniel Jr.,1
Helena F. Deus,Ron Daniel Jr.,1
Min-Ling Zhang,Wang Zhan,1
Alicja Piotrkowicz,Jahna Otterbacher,1
Alicja Piotrkowicz,Katja Markert,1
Alicja Piotrkowicz,Vania Dimitrova,1
Jahna Otterbacher,Katja Markert,1
Jahna Otterbacher,Vania Dimitrova,1
Katja Markert,Vania Dimitrova,1
Assaf Schuster,Daniel Keren,1
Assaf Schuster,Moshe Gabel,1
Daniel Keren,Moshe Gabel,1
Gheorghe M. Stefan,Mihaela Malita,1
Pedro O. S. Vaz de Melo,Raquel Y. S. Aoki,1
Pedro O. S. Vaz de Melo,Renato Martins Assunção,1
Raquel Y. S. Aoki,Renato Martins Assunção,1
Keqian Li,Kris Ganjam,1
Keqian Li,Yeye He,1
Kris Ganjam,Yeye He,1
Renchi Yang,Sibo Wang 0001,1
Renchi Yang,Xiaokui Xiao,1
Renchi Yang,Yin Yang 0001,1
Renchi Yang,Zhewei Wei,1
Sibo Wang 0001,Xiaokui Xiao,1
Sibo Wang 0001,Yin Yang 0001,1
Sibo Wang 0001,Zhewei Wei,1
Xiaokui Xiao,Yin Yang 0001,1
Xiaokui Xiao,Zhewei Wei,1
Yin Yang 0001,Zhewei Wei,1
Emery N. Brown,M. Brandon Westover,1
Emery N. Brown,Mohammad M. Ghassemi,1
Emery N. Brown,Roger G. Mark,1
Emery N. Brown,Tuka Alhanai,1
Emery N. Brown,Willow Jarvis,1
M. Brandon Westover,Mohammad M. Ghassemi,1
M. Brandon Westover,Roger G. Mark,1
M. Brandon Westover,Tuka Alhanai,1
M. Brandon Westover,Willow Jarvis,1
Mohammad M. Ghassemi,Roger G. Mark,1
Mohammad M. Ghassemi,Tuka Alhanai,1
Mohammad M. Ghassemi,Willow Jarvis,1
Roger G. Mark,Tuka Alhanai,1
Roger G. Mark,Willow Jarvis,1
Tuka Alhanai,Willow Jarvis,1
Alexander Denzler,Michael Kaufmann 0004,1
Dennis P. Wall,Eric Glover,1
Dennis P. Wall,Ford Garberson,1
Dennis P. Wall,Halim Abbas,1
Eric Glover,Ford Garberson,1
Eric Glover,Halim Abbas,1
Ford Garberson,Halim Abbas,1
Alex Watson,Deepigha Shree Vittal Babu,1
Alex Watson,Suprio Ray,1
Deepigha Shree Vittal Babu,Suprio Ray,1
Cho-Jui Hsieh,James Sharpnack,1
Cho-Jui Hsieh,Liwei Wu,1
James Sharpnack,Liwei Wu,1
